"Class","FriendlyName","InstanceId","Problem","ConfigManagerErrorCode","ProblemDescription","Caption","Description","InstallDate","Name","Status","Availability","ConfigManagerUserConfig","CreationClassName","DeviceID","ErrorCleared","ErrorDescription","LastErrorCode","PNPDeviceID","PowerManagementCapabilities","PowerManagementSupported","StatusInfo","SystemCreationClassName","SystemName","ClassGuid","CompatibleID","HardwareID","Manufacturer","PNPClass","Present","Service","PSComputerName"
"HIDClass","USB Input Device","USB\VID_046D&PID_C33E&MI_02\7&220A64C6&0&0002","CM_PROB_NONE","CM_PROB_NONE",,"USB Input Device","USB Input Device",,"USB Input Device","OK",,"False","Win32_PnPEntity","USB\VID_046D&PID_C33E&MI_02\7&220A64C6&0&0002",,,,"USB\VID_046D&PID_C33E&MI_02\7&220A64C6&0&0002",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{745a17a0-74d3-11d0-b6fe-00a0c90f57da}","System.String[]","System.String[]","(Standard system devices)","HIDClass","True","HidUsb",
"Net","Intel(R) Wi-Fi 6 AX201 160MHz","PCI\VEN_8086&DEV_7A70&SUBSYS_00748086&REV_11\3&11583659&0&A3","CM_PROB_NONE","CM_PROB_NONE",,"Intel(R) Wi-Fi 6 AX201 160MHz","Intel(R) Wi-Fi 6 AX201 160MHz",,"Intel(R) Wi-Fi 6 AX201 160MHz","OK",,"False","Win32_PnPEntity","PCI\VEN_8086&DEV_7A70&SUBSYS_00748086&REV_11\3&11583659&0&A3",,,,"PCI\VEN_8086&DEV_7A70&SUBSYS_00748086&REV_11\3&11583659&0&A3",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e972-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","Intel Corporation","Net","True","Netwtw14",
"PrintQueue","Microsoft Print to PDF","SWD\PRINTENUM\{98208B37-351C-4EDF-9D06-FA6B1FC83921}","CM_PROB_NONE","CM_PROB_NONE",,"Microsoft Print to PDF","Local Print Queue",,"Microsoft Print to PDF","OK",,"False","Win32_PnPEntity","SWD\PRINTENUM\{98208B37-351C-4EDF-9D06-FA6B1FC83921}",,,,"SWD\PRINTENUM\{98208B37-351C-4EDF-9D06-FA6B1FC83921}",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{1ed2bbf9-11f0-4084-b21f-ad83a8e6dcdc}","System.String[]","System.String[]","Microsoft","PrintQueue","True",,
"System","UMBus Root Bus Enumerator","ROOT\UMBUS\0000","CM_PROB_NONE","CM_PROB_NONE",,"UMBus Root Bus Enumerator","UMBus Root Bus Enumerator",,"UMBus Root Bus Enumerator","OK",,"False","Win32_PnPEntity","ROOT\UMBUS\0000",,,,"ROOT\UMBUS\0000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}",,"System.String[]","Microsoft","System","True","umbus",
"DiskDrive","Verbatim STORE N GO USB Device","USBSTOR\DISK&VEN_VERBATIM&PROD_STORE_N_GO&REV_8.01\22052142950021&0","CM_PROB_PHANTOM","CM_PROB_PHANTOM","","Verbatim STORE N GO USB Device","Disk drive",,"Verbatim STORE N GO USB Device","Unknown",,"False","Win32_PnPEntity","USBSTOR\DISK&VEN_VERBATIM&PROD_STORE_N_GO&REV_8.01\22052142950021&0",,,,"USBSTOR\DISK&VEN_VERBATIM&PROD_STORE_N_GO&REV_8.01\22052142950021&0",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e967-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","(Standard disk drives)","DiskDrive","False","disk",
"Firmware","Device Firmware","UEFI\RES_{2FE2CBFC-B9AA-4A93-AB5B-40173B581C42}\0","CM_PROB_NONE","CM_PROB_NONE",,"Device Firmware","Device Firmware",,"Device Firmware","OK",,"False","Win32_PnPEntity","UEFI\RES_{2FE2CBFC-B9AA-4A93-AB5B-40173B581C42}\0",,,,"UEFI\RES_{2FE2CBFC-B9AA-4A93-AB5B-40173B581C42}\0",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{f2e7dd72-6468-4e36-b6f1-6488f42c1b52}","System.String[]","System.String[]","Microsoft","Firmware","True",,
"Volume","Volume","STORAGE\VOLUME\_??_USBSTOR#DISK&VEN_GENERIC&PROD_FLASH_DISK&REV_8.07#A8201604231050&0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}","CM_PROB_NONE","CM_PROB_NONE",,"Volume","Volume",,"Volume","OK",,"False","Win32_PnPEntity","STORAGE\VOLUME\_??_USBSTOR#DISK&VEN_GENERIC&PROD_FLASH_DISK&REV_8.07#A8201604231050&0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}",,,,"STORAGE\VOLUME\_??_USBSTOR#DISK&VEN_GENERIC&PROD_FLASH_DISK&REV_8.07#A8201604231050&0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{71a27cdd-812a-11d0-bec7-08002be2092f}",,"System.String[]","Microsoft","Volume","True","volume",
"USB","ASMedia USB 3.1 eXtensible Host Controller - 1.10 (Microsoft)","PCI\VEN_1B21&DEV_2142&SUBSYS_21421B21&REV_00\6&FE7A9FA&0&002000E8","CM_PROB_NONE","CM_PROB_NONE",,"ASMedia USB 3.1 eXtensible Host Controller - 1.10 (Microsoft)","USB xHCI Compliant Host Controller",,"ASMedia USB 3.1 eXtensible Host Controller - 1.10 (Microsoft)","OK",,"False","Win32_PnPEntity","PCI\VEN_1B21&DEV_2142&SUBSYS_21421B21&REV_00\6&FE7A9FA&0&002000E8",,,,"PCI\VEN_1B21&DEV_2142&SUBSYS_21421B21&REV_00\6&FE7A9FA&0&002000E8",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{36fc9e60-c465-11cf-8056-444553540000}","System.String[]","System.String[]","Generic USB xHCI Host Controller","USB","True","USBXHCI",
"System","Intel(R) PCI Express Root Port #1 - 7A38","PCI\VEN_8086&DEV_7A38&SUBSYS_88821043&REV_11\3&11583659&0&E0","CM_PROB_NONE","CM_PROB_NONE",,"Intel(R) PCI Express Root Port #1 - 7A38","Intel(R) PCI Express Root Port #1 - 7A38",,"Intel(R) PCI Express Root Port #1 - 7A38","OK",,"False","Win32_PnPEntity","PCI\VEN_8086&DEV_7A38&SUBSYS_88821043&REV_11\3&11583659&0&E0",,,,"PCI\VEN_8086&DEV_7A38&SUBSYS_88821043&REV_11\3&11583659&0&E0",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","INTEL","System","True","pci",
"USB","USB Composite Device","USB\VID_0B05&PID_19AF\9876543210","CM_PROB_NONE","CM_PROB_NONE",,"USB Composite Device","USB Composite Device",,"USB Composite Device","OK",,"False","Win32_PnPEntity","USB\VID_0B05&PID_19AF\9876543210",,,,"USB\VID_0B05&PID_19AF\9876543210",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{36fc9e60-c465-11cf-8056-444553540000}","System.String[]","System.String[]","(Standard USB Host Controller)","USB","True","usbccgp",
"AudioEndpoint","ASUS VE278 (NVIDIA High Definition Audio)","SWD\MMDEVAPI\{0.0.0.00000000}.{3DF91EBB-B06D-44D3-BB20-9ADBDFAEF4E9}","CM_PROB_NONE","CM_PROB_NONE",,"ASUS VE278 (NVIDIA High Definition Audio)","Audio Endpoint",,"ASUS VE278 (NVIDIA High Definition Audio)","OK",,"False","Win32_PnPEntity","SWD\MMDEVAPI\{0.0.0.00000000}.{3DF91EBB-B06D-44D3-BB20-9ADBDFAEF4E9}",,,,"SWD\MMDEVAPI\{0.0.0.00000000}.{3DF91EBB-B06D-44D3-BB20-9ADBDFAEF4E9}",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{c166523c-fe0c-4a94-a586-f1a80cfbbf3e}","System.String[]","System.String[]","Microsoft","AudioEndpoint","True",,
"Bluetooth","Service Discovery Service","BTHENUM\{00001000-0000-1000-8000-00805F9B34FB}_VID&0001004C_PID&200C\7&234C9542&0&F40E01BA29FC_C00000000","CM_PROB_NONE","CM_PROB_NONE",,"Service Discovery Service","Service Discovery Service",,"Service Discovery Service","OK",,"False","Win32_PnPEntity","BTHENUM\{00001000-0000-1000-8000-00805F9B34FB}_VID&0001004C_PID&200C\7&234C9542&0&F40E01BA29FC_C00000000",,,,"BTHENUM\{00001000-0000-1000-8000-00805F9B34FB}_VID&0001004C_PID&200C\7&234C9542&0&F40E01BA29FC_C00000000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","System.String[]","System.String[]","Microsoft","Bluetooth","True",,
"PrintQueue","Adobe PDF","SWD\PRINTENUM\{F82E322B-01A0-4872-BFE7-3F847C62164E}","CM_PROB_NONE","CM_PROB_NONE",,"Adobe PDF","Local Print Queue",,"Adobe PDF","OK",,"False","Win32_PnPEntity","SWD\PRINTENUM\{F82E322B-01A0-4872-BFE7-3F847C62164E}",,,,"SWD\PRINTENUM\{F82E322B-01A0-4872-BFE7-3F847C62164E}",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{1ed2bbf9-11f0-4084-b21f-ad83a8e6dcdc}","System.String[]","System.String[]","Adobe","PrintQueue","True",,
"SoftwareDevice","Microsoft Radio Device Enumeration Bus","SWD\RADIO\{3DB5895D-CC28-44B3-AD3D-6F01A782B8D2}","CM_PROB_NONE","CM_PROB_NONE",,"Microsoft Radio Device Enumeration Bus","Generic software device",,"Microsoft Radio Device Enumeration Bus","OK",,"False","Win32_PnPEntity","SWD\RADIO\{3DB5895D-CC28-44B3-AD3D-6F01A782B8D2}",,,,"SWD\RADIO\{3DB5895D-CC28-44B3-AD3D-6F01A782B8D2}",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{62f9c741-b25a-46ce-b54c-9bccce08b6f2}","System.String[]",,"Microsoft","SoftwareDevice","True",,
"Volume","Volume","STORAGE\VOLUME\{EA6B2A8F-D40A-11EE-841D-F0D415358F58}#0000000000004400","CM_PROB_NONE","CM_PROB_NONE",,"Volume","Volume",,"Volume","OK",,"False","Win32_PnPEntity","STORAGE\VOLUME\{EA6B2A8F-D40A-11EE-841D-F0D415358F58}#0000000000004400",,,,"STORAGE\VOLUME\{EA6B2A8F-D40A-11EE-841D-F0D415358F58}#0000000000004400",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{71a27cdd-812a-11d0-bec7-08002be2092f}",,"System.String[]","Microsoft","Volume","True","volume",
"System","Intel(R) Serial IO GPIO Host Controller - INTC1085","ACPI\INTC1085\2&DABA3FF&0","CM_PROB_NONE","CM_PROB_NONE",,"Intel(R) Serial IO GPIO Host Controller - INTC1085","Intel(R) Serial IO GPIO Host Controller - INTC1085",,"Intel(R) Serial IO GPIO Host Controller - INTC1085","OK",,"False","Win32_PnPEntity","ACPI\INTC1085\2&DABA3FF&0",,,,"ACPI\INTC1085\2&DABA3FF&0",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}",,"System.String[]","Intel Corporation","System","True","iaLPSS2_GPIO2_ADL",
"Volume","Volume","STORAGE\VOLUME\_??_USBSTOR#DISK&VEN_KINGSTON&PROD_DATATRAVELER_3.0&REV_#E0D55EA574E5F640F95610A9&0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}","CM_PROB_PHANTOM","CM_PROB_PHANTOM","","Volume","Volume",,"Volume","Unknown",,"False","Win32_PnPEntity","STORAGE\VOLUME\_??_USBSTOR#DISK&VEN_KINGSTON&PROD_DATATRAVELER_3.0&REV_#E0D55EA574E5F640F95610A9&0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}",,,,"STORAGE\VOLUME\_??_USBSTOR#DISK&VEN_KINGSTON&PROD_DATATRAVELER_3.0&REV_#E0D55EA574E5F640F95610A9&0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{71a27cdd-812a-11d0-bec7-08002be2092f}",,"System.String[]","Microsoft","Volume","False","volume",
"DiskDrive","Kingston DataTraveler 3.0 USB Device","USBSTOR\DISK&VEN_KINGSTON&PROD_DATATRAVELER_3.0&REV_0000\7085C222555017213963001B&0","CM_PROB_NONE","CM_PROB_NONE",,"Kingston DataTraveler 3.0 USB Device","Disk drive",,"Kingston DataTraveler 3.0 USB Device","OK",,"False","Win32_PnPEntity","USBSTOR\DISK&VEN_KINGSTON&PROD_DATATRAVELER_3.0&REV_0000\7085C222555017213963001B&0",,,,"USBSTOR\DISK&VEN_KINGSTON&PROD_DATATRAVELER_3.0&REV_0000\7085C222555017213963001B&0",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e967-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","(Standard disk drives)","DiskDrive","True","disk",
"Volume","Volume","STORAGE\VOLUME\{6455A392-D260-11EE-8413-806E6F6E6963}#000000E8AEC00000","CM_PROB_NONE","CM_PROB_NONE",,"Volume","Volume",,"Volume","OK",,"False","Win32_PnPEntity","STORAGE\VOLUME\{6455A392-D260-11EE-8413-806E6F6E6963}#000000E8AEC00000",,,,"STORAGE\VOLUME\{6455A392-D260-11EE-8413-806E6F6E6963}#000000E8AEC00000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{71a27cdd-812a-11d0-bec7-08002be2092f}",,"System.String[]","Microsoft","Volume","True","volume",
"System","PCI Express Downstream Switch Port","PCI\VEN_10B5&DEV_8718&SUBSYS_871810B5&REV_AB\AB870010B5DF0E0008","CM_PROB_NONE","CM_PROB_NONE",,"PCI Express Downstream Switch Port","PCI Express Downstream Switch Port",,"PCI Express Downstream Switch Port","OK",,"False","Win32_PnPEntity","PCI\VEN_10B5&DEV_8718&SUBSYS_871810B5&REV_AB\AB870010B5DF0E0008",,,,"PCI\VEN_10B5&DEV_8718&SUBSYS_871810B5&REV_AB\AB870010B5DF0E0008",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","(Standard system devices)","System","True","pci",
"System","PCI Express Downstream Switch Port","PCI\VEN_10B5&DEV_8718&SUBSYS_871810B5&REV_AB\AB870010B5DF0E0010","CM_PROB_NONE","CM_PROB_NONE",,"PCI Express Downstream Switch Port","PCI Express Downstream Switch Port",,"PCI Express Downstream Switch Port","OK",,"False","Win32_PnPEntity","PCI\VEN_10B5&DEV_8718&SUBSYS_871810B5&REV_AB\AB870010B5DF0E0010",,,,"PCI\VEN_10B5&DEV_8718&SUBSYS_871810B5&REV_AB\AB870010B5DF0E0010",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","(Standard system devices)","System","True","pci",
"System","PCI Express Downstream Switch Port","PCI\VEN_10B5&DEV_8718&SUBSYS_871810B5&REV_AB\AB870010B5DF0E0018","CM_PROB_NONE","CM_PROB_NONE",,"PCI Express Downstream Switch Port","PCI Express Downstream Switch Port",,"PCI Express Downstream Switch Port","OK",,"False","Win32_PnPEntity","PCI\VEN_10B5&DEV_8718&SUBSYS_871810B5&REV_AB\AB870010B5DF0E0018",,,,"PCI\VEN_10B5&DEV_8718&SUBSYS_871810B5&REV_AB\AB870010B5DF0E0018",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","(Standard system devices)","System","True","pci",
"System","PCI Express Downstream Switch Port","PCI\VEN_10B5&DEV_8718&SUBSYS_871810B5&REV_AB\AB870010B5DF0E0020","CM_PROB_NONE","CM_PROB_NONE",,"PCI Express Downstream Switch Port","PCI Express Downstream Switch Port",,"PCI Express Downstream Switch Port","OK",,"False","Win32_PnPEntity","PCI\VEN_10B5&DEV_8718&SUBSYS_871810B5&REV_AB\AB870010B5DF0E0020",,,,"PCI\VEN_10B5&DEV_8718&SUBSYS_871810B5&REV_AB\AB870010B5DF0E0020",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","(Standard system devices)","System","True","pci",
"SoftwareDevice","HP Color LaserJet MFP M680 [80758A]","SWD\IPP\69714C8A-A7EE-11E5-84AC-1F1581163C2B","CM_PROB_NONE","CM_PROB_NONE",,"HP Color LaserJet MFP M680 [80758A]","HP Color LaserJet MFP M680 [80758A]",,"HP Color LaserJet MFP M680 [80758A]","OK",,"False","Win32_PnPEntity","SWD\IPP\69714C8A-A7EE-11E5-84AC-1F1581163C2B",,,,"SWD\IPP\69714C8A-A7EE-11E5-84AC-1F1581163C2B",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{62f9c741-b25a-46ce-b54c-9bccce08b6f2}","System.String[]",,"Microsoft","SoftwareDevice","True",,
"SoftwareDevice","NPI074004 (HP Color LaserJet MFP M281fdw)","SWD\DAFWSDPROVIDER\URN:UUID:564E424E-4D34-4630-4D35-9C7BEF074004/HTTP://WWW.HP.COM/SCHEMAS/IMAGING/IMG/IJC/2007/05/04","CM_PROB_PHANTOM","CM_PROB_PHANTOM","","NPI074004 (HP Color LaserJet MFP M281fdw)","Generic software device",,"NPI074004 (HP Color LaserJet MFP M281fdw)","Unknown",,"False","Win32_PnPEntity","SWD\DAFWSDPROVIDER\URN:UUID:564E424E-4D34-4630-4D35-9C7BEF074004/HTTP://WWW.HP.COM/SCHEMAS/IMAGING/IMG/IJC/2007/05/04",,,,"SWD\DAFWSDPROVIDER\URN:UUID:564E424E-4D34-4630-4D35-9C7BEF074004/HTTP://WWW.HP.COM/SCHEMAS/IMAGING/IMG/IJC/2007/05/04",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{62f9c741-b25a-46ce-b54c-9bccce08b6f2}","System.String[]",,"Microsoft","SoftwareDevice","False",,
"SoftwareDevice","Microsoft Device Association Root Enumerator","SWD\MSDAS\{CE958E9A-424F-4C88-86F4-11314821E75A}","CM_PROB_NONE","CM_PROB_NONE",,"Microsoft Device Association Root Enumerator","Generic software device",,"Microsoft Device Association Root Enumerator","OK",,"False","Win32_PnPEntity","SWD\MSDAS\{CE958E9A-424F-4C88-86F4-11314821E75A}",,,,"SWD\MSDAS\{CE958E9A-424F-4C88-86F4-11314821E75A}",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{62f9c741-b25a-46ce-b54c-9bccce08b6f2}","System.String[]",,"Microsoft","SoftwareDevice","True",,
"Computer","ACPI x64-based PC","ROOT\ACPI_HAL\0000","CM_PROB_NONE","CM_PROB_NONE",,"ACPI x64-based PC","ACPI x64-based PC",,"ACPI x64-based PC","OK",,"False","Win32_PnPEntity","ROOT\ACPI_HAL\0000",,,,"ROOT\ACPI_HAL\0000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e966-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","(Standard computers)","Computer","True","\Driver\ACPI_HAL",
"HIDClass","HID-compliant system controller","HID\VID_046D&PID_C53F&MI_01&COL03\8&228F444F&0&0002","CM_PROB_NONE","CM_PROB_NONE",,"HID-compliant system controller","HID-compliant system controller",,"HID-compliant system controller","OK",,"False","Win32_PnPEntity","HID\VID_046D&PID_C53F&MI_01&COL03\8&228F444F&0&0002",,,,"HID\VID_046D&PID_C53F&MI_01&COL03\8&228F444F&0&0002",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{745a17a0-74d3-11d0-b6fe-00a0c90f57da}",,"System.String[]","(Standard system devices)","HIDClass","True",,
"WPD","Verbatim","SWD\WPDBUSENUM\_??_USBSTOR#DISK&VEN_VERBATIM&PROD_STORE_N_GO&REV_8.01#22052142950021&0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}","CM_PROB_PHANTOM","CM_PROB_PHANTOM","","Verbatim","STORE N GO",,"Verbatim","Unknown",,"False","Win32_PnPEntity","SWD\WPDBUSENUM\_??_USBSTOR#DISK&VEN_VERBATIM&PROD_STORE_N_GO&REV_8.01#22052142950021&0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}",,,,"SWD\WPDBUSENUM\_??_USBSTOR#DISK&VEN_VERBATIM&PROD_STORE_N_GO&REV_8.01#22052142950021&0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{eec5ad98-8080-425f-922a-dabf3de3f69a}","System.String[]",,"Verbatim","WPD","False","WUDFWpdFs",
"System","High Definition Audio Controller","PCI\VEN_8086&DEV_7A50&SUBSYS_87FB1043&REV_11\3&11583659&0&FB","CM_PROB_NONE","CM_PROB_NONE",,"High Definition Audio Controller","High Definition Audio Controller",,"High Definition Audio Controller","OK",,"False","Win32_PnPEntity","PCI\VEN_8086&DEV_7A50&SUBSYS_87FB1043&REV_11\3&11583659&0&FB",,,,"PCI\VEN_8086&DEV_7A50&SUBSYS_87FB1043&REV_11\3&11583659&0&FB",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","Microsoft","System","True","HDAudBus",
"Volume","Volume","STORAGE\VOLUME\_??_USBSTOR#DISK&VEN__USB&PROD__SANDISK_3.2GEN1&REV_1.00#01010E469308D702D8322A7BD34871A7BFF007ED42AEE1C8661468D411E64B0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}","CM_PROB_NONE","CM_PROB_NONE",,"Volume","Volume",,"Volume","OK",,"False","Win32_PnPEntity","STORAGE\VOLUME\_??_USBSTOR#DISK&VEN__USB&PROD__SANDISK_3.2GEN1&REV_1.00#01010E469308D702D8322A7BD34871A7BFF007ED42AEE1C8661468D411E64B0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}",,,,"STORAGE\VOLUME\_??_USBSTOR#DISK&VEN__USB&PROD__SANDISK_3.2GEN1&REV_1.00#01010E469308D702D8322A7BD34871A7BFF007ED42AEE1C8661468D411E64B0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{71a27cdd-812a-11d0-bec7-08002be2092f}",,"System.String[]","Microsoft","Volume","True","volume",
"Net","WAN Miniport (Network Monitor)","SWD\MSRRAS\MS_NDISWANBH","CM_PROB_NONE","CM_PROB_NONE",,"WAN Miniport (Network Monitor)","WAN Miniport (Network Monitor)",,"WAN Miniport (Network Monitor)","OK",,"False","Win32_PnPEntity","SWD\MSRRAS\MS_NDISWANBH",,,,"SWD\MSRRAS\MS_NDISWANBH",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e972-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","Microsoft","Net","True","NdisWan",
"Net","WAN Miniport (IP)","SWD\MSRRAS\MS_NDISWANIP","CM_PROB_NONE","CM_PROB_NONE",,"WAN Miniport (IP)","WAN Miniport (IP)",,"WAN Miniport (IP)","OK",,"False","Win32_PnPEntity","SWD\MSRRAS\MS_NDISWANIP",,,,"SWD\MSRRAS\MS_NDISWANIP",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e972-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","Microsoft","Net","True","NdisWan",
"System","PCI Express Upstream Switch Port","PCI\VEN_10B5&DEV_8718&SUBSYS_871810B5&REV_AB\UAB870010B5DF0E0000","CM_PROB_NONE","CM_PROB_NONE",,"PCI Express Upstream Switch Port","PCI Express Upstream Switch Port",,"PCI Express Upstream Switch Port","OK",,"False","Win32_PnPEntity","PCI\VEN_10B5&DEV_8718&SUBSYS_871810B5&REV_AB\UAB870010B5DF0E0000",,,,"PCI\VEN_10B5&DEV_8718&SUBSYS_871810B5&REV_AB\UAB870010B5DF0E0000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","(Standard system devices)","System","True","pci",
"System","Microsoft Windows Management Interface for ACPI","ACPI\PNP0C14\ATK","CM_PROB_NONE","CM_PROB_NONE",,"Microsoft Windows Management Interface for ACPI","Microsoft Windows Management Interface for ACPI",,"Microsoft Windows Management Interface for ACPI","OK",,"False","Win32_PnPEntity","ACPI\PNP0C14\ATK",,,,"ACPI\PNP0C14\ATK",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}",,"System.String[]","Microsoft","System","True","WmiAcpi",
"System","Microsoft Windows Management Interface for ACPI","ACPI\PNP0C14\ATW","CM_PROB_NONE","CM_PROB_NONE",,"Microsoft Windows Management Interface for ACPI","Microsoft Windows Management Interface for ACPI",,"Microsoft Windows Management Interface for ACPI","OK",,"False","Win32_PnPEntity","ACPI\PNP0C14\ATW",,,,"ACPI\PNP0C14\ATW",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}",,"System.String[]","Microsoft","System","True","WmiAcpi",
"System","Microsoft Windows Management Interface for ACPI","ACPI\PNP0C14\AWW","CM_PROB_NONE","CM_PROB_NONE",,"Microsoft Windows Management Interface for ACPI","Microsoft Windows Management Interface for ACPI",,"Microsoft Windows Management Interface for ACPI","OK",,"False","Win32_PnPEntity","ACPI\PNP0C14\AWW",,,,"ACPI\PNP0C14\AWW",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}",,"System.String[]","Microsoft","System","True","WmiAcpi",
"System","Microsoft Windows Management Interface for ACPI","ACPI\PNP0C14\TESTDEV","CM_PROB_NONE","CM_PROB_NONE",,"Microsoft Windows Management Interface for ACPI","Microsoft Windows Management Interface for ACPI",,"Microsoft Windows Management Interface for ACPI","OK",,"False","Win32_PnPEntity","ACPI\PNP0C14\TESTDEV",,,,"ACPI\PNP0C14\TESTDEV",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}",,"System.String[]","Microsoft","System","True","WmiAcpi",
"System","PCI Express Root Complex","ACPI\PNP0A08\0","CM_PROB_NONE","CM_PROB_NONE",,"PCI Express Root Complex","PCI Express Root Complex",,"PCI Express Root Complex","OK",,"False","Win32_PnPEntity","ACPI\PNP0A08\0",,,,"ACPI\PNP0A08\0",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","(Standard system devices)","System","True","pci",
"System","Mike?s AirPods Pro - Find  Hands-Free AG","BTHENUM\{0000111E-0000-1000-8000-00805F9B34FB}_VID&0001004C_PID&200E\7&234C9542&0&C40B31A45F4D_C00000000","CM_PROB_NONE","CM_PROB_NONE",,"Mike?s AirPods Pro - Find  Hands-Free AG","Microsoft Bluetooth Hands-Free Profile AudioGateway role",,"Mike?s AirPods Pro - Find  Hands-Free AG","OK",,"False","Win32_PnPEntity","BTHENUM\{0000111E-0000-1000-8000-00805F9B34FB}_VID&0001004C_PID&200E\7&234C9542&0&C40B31A45F4D_C00000000",,,,"BTHENUM\{0000111E-0000-1000-8000-00805F9B34FB}_VID&0001004C_PID&200E\7&234C9542&0&C40B31A45F4D_C00000000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","Microsoft","System","True","BthHFEnum",
"Volume","Volume","STORAGE\VOLUME\{BFEC270A-D4C0-11EE-8421-F0D415358F58}#0000000000004400","CM_PROB_NONE","CM_PROB_NONE",,"Volume","Volume",,"Volume","OK",,"False","Win32_PnPEntity","STORAGE\VOLUME\{BFEC270A-D4C0-11EE-8421-F0D415358F58}#0000000000004400",,,,"STORAGE\VOLUME\{BFEC270A-D4C0-11EE-8421-F0D415358F58}#0000000000004400",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{71a27cdd-812a-11d0-bec7-08002be2092f}",,"System.String[]","Microsoft","Volume","True","volume",
